News Headline,Label
Bajaj Finance continues to remain large part of portfolio: Prashasta Seth,1
There could be a decent 25-30% upside in Maruti's stock: Prakash Diwan,1
Natural rubber prices have plunged to five-year low,0
"President Donald Trump assumes economic growth above 3% this year in his annual budget proposal, exceeding mainstre… https://t.co/UvzzuACRmO",2
Silver rises Rs 166 per kg in futures trade,1
L'Oreal Expects Short-Term Virus Hit,0
UPL shares surge over 3.5% as RBI removes foreign buying restriction,1
Kaman declares $0.20 dividend,2
"The 1960s sexual revolution may have played a role in the cancer's rise, a researcher said.  https://t.co/WeUxfWHXjw",2
Sahara Housingfina stock slumps 3%,0
House Committee may meet before submitting final report on FCRA Bill,2
"Broader issues remain, from the trade war with China to weakness in manufacturing. And there are fewer people left… https://t.co/uSGvzRGSvn",0
DNA testing company Veritas Genetics is suspending American operations and cutting all U.S. staff after a financing… https://t.co/LZZNsdU41T,0
Old Mutual : Starts 2020 With Two New Senior Appointments #OldMutual #Stock #MarketScreener https://t.co/GkV9wOoONq https://t.co/mQAVdMjNK3,2
Sterling stays close to six-year-highs after robust UK data,1
"Analyst View: Market wrap for Friday, December 16",2
Taiwan Exports Plummet as Coronavirus Threatens Trade Recovery,0
Crompton Greaves can go up to 136-144 levels: Mitesh Thacker,1
"HDFC, ICICI will continue the good run: Sudip Bandyopadhyay",1
"S&P 500 adds 9 points, 0.3%, at the open",1
The Elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .,0
Global stocks stutter at end of best week since June,0
"Last week , however , Nokia announced that it will pursue a long-term relationship with Microsoft , and make the Windows Phone 7 operating system the foundation for Nokia mobile phones .",2
Luckin Coffee stock sinks after anonymous report alleges fraud https://t.co/elHwFb5IXA,0
"Investors take cover amid Russia crisis, oil slide",0
"Pantaloon, Shoppers Stop, Trent rally on FDI buzz",1
Finnish beverage company Olvi is one of the last listed companies in Finland that has not yet published its financial result for the second quarter of 2009 .,2
"HDFC: Rate increases, falling demand may hit show",0
"Rory Fitzgerald , general manager , operations , Bristol Port , said : `` With the use of low maintenance technology we can save up to 30 per cent on servicing , plus the load sensing hydraulics can save us an extra 15 to 30 per cent on fuel consumption . ''",1
Bourses ask cos to strictly comply with 'trading window' rules,2
Errors in prospectus: Coal India gives investors exit option until Oct 25,0
"Saudi Aramco will probably soon exceed the $2 trillion valuation targeted by Crown Prince Mohammed bin Salman, acco… https://t.co/G9oJoK3nZb",1
200 tonnes of gold to illegally enter India this year,2
"Mutual Fund Misfires of the Market - February 07, 2020",2
"RECAP 12/10 Unusual Calls:
$QSR Dec 67.5 C
$OXY Dec13 38.5 C
$CL Mar 75 C
$ARQL Apr 20 C
$LPI Jan 3 C
$JBLU Jan 20… https://t.co/Kg9YOYBDgF",1
How Many China Mengniu Dairy Company Limited (HKG:2319) Shares Do Institutions Own?,2
Here’s the real difference between women and men when it comes to stock-market investing https://t.co/JeRWWQcSes,2
fi is developing cooperation in keyword advertising with Microsoft .,1
AGCO Reports Fourth Quarter Results,2
Tremendous value in midcap companies; top 5 wealth-creating ideas for next 6-12 months,1
Crude heads for weekly advance as coronavirus worries recede https://t.co/ajuzuzXNQt,1
"$DAN - Dana Slogging Through Some End-Market Challenges, But The Longer-Term Outlook Is Better. Continue reading:… https://t.co/Yhw34F3a2O",2
HPE +2% as Deutsche sees growth story,1
"LONDON AFX - Shares in Rautaruukki Corp have been upgraded to ` hold ' from ` sell ' by ABN Amro , with the price target raised to 25.75 eur from 14.5 , said dealers .",1
$EOD - Wells Fargo Advantage Global Dividend Opportunity Fund declares $0.14525 dividend https://t.co/e6SSlB3rhn,2
Boost Mobile founder offers to buy prepaid brand - CNBC,2
Did the Great Recession fundamentally change the housing market? https://t.co/6aFPhNCZo1,2
The deal strengthens Ramirent 's position especially in the industrial sector and in large investment projects .,1
"Billboard adding Apple, YouTube plays to Hot 100",2
Tyson Foods Q1 sales $10.82 bln vs. $10.19 bln a year ago; FactSet consensus $11.06 bln,1
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",1
3 promoters sell 54 lakh DB Corp shares for Rs 159.57 crore,0
The StoneGate UTM solution offers protection against inbound and outbound attacks .,1
Firstsource Solutions gains 68% on bourses in three months as business outlook turns positive,1
"Goldman on jobs and the Fed: ""We do not see significant implications of today’s report for monetary policy, beyond… https://t.co/uscEeRjqA9",2
The measures result from weak demand in the shipbuilding industry .,0
Is Global X SuperDividend U.S. ETF (DIV) a Strong ETF Right Now?,2
The acquisition price was not disclosed .,2
$TIF France's LVMH close to buying Tiffany after sweetening offer https://t.co/bL97SiEMkp,2
Total tops Q4 earnings outlook as production climbs 8%,1
$ARWR - Arrowhead Pharma up 5% after Medicines Co. sale https://t.co/jT9j7V6AdL,1
$AWK - American Water Works declares $0.50 dividend https://t.co/Y0bD5yT9lm,2
Costco price target raised to $330 vs. $320 at BofA Merrill Lynch,1
3i Infotech: Sale of low-margin biz to help boost profitability,1
Sectors that are likely to outperform in Samvat 2071,2
Growth more promising in midsize IT companies: Deven Choksey,1
"IPO market lacklustre; no exciting issues lined up: Pramod Gubbi, Ambit Capital",2
Fetise.com raises $5 mn from SeedFund on ET NOWs Super Angels,1
Dish TV Q4 loss widens over three-fold to Rs 149.05 crore,0
Vijaya bank look okay in the PSU banking space: Devang Visaria,1
Cement companies to benefit from peak construction season & strong demand,1
JBML Q2 net profit jump two-fold at Rs 10.30 cr,1
"OPEC and Russia have postponed a meeting to discuss #oil output cuts until April 9, sparking a price drop in overni… https://t.co/Akkcwcdv1d",0
"In addition to the demand in Finland , the export of lining stone products also increased .",1
Nalco Q1 net profit dips 41% at Rs 223 crore on higher fuel costs,0
".@GitaGopinath: #COVID19 has pushed the world into recession. For 2020, the economic impact of COVID-19 will be wor… https://t.co/5zRk5aEX3G",0
MCX managing director & CEO Vaish quits on health grounds,2
This is bad news for the barbeque season .,0
Lamy names William Penn official distributor in India,2
"MANAVIGATOR-November 1 , 2010-Deal snapshot : SWEDISH PEAB BUYS EQUIPMENT RENTAL FIRM CRAMO Swedish construction company Peab AB ( STO : PEAB B ) announced the acquisition of equipment rental company Cramo Entreprenadmaskiner AB from Finnish group Cramo Oyj ( HEL : CRA1V ) .",2
AMC Networks price target cut to $35 from $39 at Imperial Capital,0
Network 18 Media plans to raise funds via public deposits,2
Lifeblood of Amazon merchants threatened as coronavirus infects Chinese workers,0
Averages end flat,2
"Also , a six-year historic analysis is provided for this market .",2
"36% of millennials polled say that they approve of communism, which is up significantly from 28% in 2018. https://t.co/WJJfbWU8hS",2
Marginal revision in Lupin's target price expected: Pankaj Pandey,2
Are Europe-focused funds a good bet?,2
The Unspoken Truth: What Impeachment Exposed About Trump and 2020 https://t.co/pYTYBcD55I,2
This Might Be A Short-Term Top (Technically Speaking For The Week Of November 18-22). Continue reading:… https://t.co/JK2IXApPNC,2
FDA OKs Zogenix's Fintepla for Dravet syndrome,1
Communications Services Up As Investors Hedge On Media Industry's Prospects -- Communications Services Roundup… https://t.co/CRrZpS1Jqt,1
Imagine Owning Prestige Consumer Healthcare (NYSE:PBH) And Wondering If The 25% Share Price Slide Is Justified,2
"Ross Stores Up Nearly 14%, on Pace for Largest Percent Increase Since November 2000 -- Data Talk #RossStores #Stock… https://t.co/5T7Zcu2Umm",1
PSU banks top bet; Axis Bank looks good in private sector banks: Neeraj Deewan,1
GlaxoSmithKline Pharma PAT seen up 16% at Rs 171 cr,1
"China mulls waiving ethanol tariffs, re-routing Hong Kong trade - Bloomberg",2
The Group also has a strong global position in other fishing categories .,1
Reliance Capital Q4 profit at Rs 267 crore,2
Dow Jones Industrial Average 8 points lower,0
Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,0
"Australia shares drop to 5-week low on Wall Street fall, global tensions",0
"More than 140,000 people died from measles last year, according to new estimates from the World Health Organization… https://t.co/hdvfswYuFA",2
The Protected Principal Retirement Portfolio: Preliminary Rebalancing - Part II. Read more: https://t.co/FqgNC2brWZ… https://t.co/4os0EzLBOA,2
"Analysis on the World's Cognitive Collaboration Market, 2019-2024 - Increasing Need for Mobility & Collaboration Dr… https://t.co/DWGHx4ruLX",2
"Economic Calendar Mon 11/25/19
via Econoday

Chicago Fed National Activity Index
8:30 AM ET

Dallas Fed Mfg Survey… https://t.co/v3TneMwixW",2
"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .",1
Sell Divi Laboratories Ltd with a stop loss of Rs 1711: Vijay Bhambwani,0
"More Is Needed To Break Through: EZCORP, Inc. (EZPW), Gannett Co., Inc. (GCI) - TechnoRecorder",2
Commexes told to make base metals delivery-based,2
Oriental Bank of Commerce's Q1net profit up 3 per cent to Rs 365 crore,1
IFC raises Rs 300 crore more from global rupee bond sale,1
Caustic soda rises on industrial demand,1
Alok Industries looking strong: Deepak Mohoni,1
Rashtriya Chemicals and Fertilisers Q1 net profit up by 65 per cent,1
Benefon 's target is to lay off temporarily of permanently up to 20 % of the Salo plant 's staff .,0
Private banks likely to face asset quality problems; expect poor earnings: Hemindra Hazari,0
"The start of the negotiations , relating to Glaston 's efficiency program , was announced in October .",2
SK Telecom reports FY results,2
"Hospitals may get a rerating, stocks rally",0
"RBI buys bonds worth Rs 9,092.9 cr under OMO",2
It's sonorous! Metals fall on China jitters; Vedanta dives 10%,0
$FATE: Fate Therapeutics presents new preclinical data for FT819 https://t.co/3Y3QOyRYbZ,2
Sell Asian Paints Ltd with target price of Rs 450: Mitesh Thacker,0
The newly created position has been established to strengthen Amer Sports ' management in strategic planning and execution .,1
Spicejet extends monsoon offer; stock gains,1
Australia shares fall as oil slump wallops energy stocks,0
"Umicore reports 2019 profit beat on converters, recycling",1
Mid-cap stocks attract fund managers this season,1
TAKE Solutions slips 3% on revenue loss due to Chennai floods,0
"Profitability ( EBIT % ) was 13.6 % , compared to 14.3 % in Q2 2009 .",0
Allergan : Form 8.3 - -2- #Allergan #Stock #MarketScreener https://t.co/auV1AwcmcT https://t.co/HRDqybz3f8,2
Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers .,0
The devices also contains Finnair 's own application for compiling customer feed-back and ideas for product development .,2
$BAH - Booz Allen Hamilton Holding Corporation (BAH) CEO Horacio Rozanski on Q3 2020 Results - Earnings Call Transc... https://t.co/dNOLR4pBSn,2
Allowing foreign investment in stock markets helped economy :Eswar Prasad,1
Gold extends losses for 3rd day on subdued demand; global cues,0
Trulieve Reports Record Q3 Revenue,2
Stocks This Week: Buy Nike And Autodesk,1
"Did Coal India offer for sale prevent Nifty from hitting 9,000?",0
Cash Flow from Operations for the most recent quarter also reached a eight year low .,0
National Oilwell Varco EPS of -$1.01,0
Is Jazz Pharmaceuticals plc's (NASDAQ:JAZZ) CEO Paid At A Competitive Rate?,2
South Africa could fall deeper into junk territory after S&P cut the outlook on its assessment of the nation’s debt… https://t.co/ej4julbme6,0
Beckhams’ business empire sees revenues drop 18% https://t.co/Vyukksr4NP,0
Regulatory issues remain to be a major impediment for Vedanta Group,0
$SFIX Bullish options flow and a nice setup. Breakout watch over 24.45 https://t.co/eiyX74lImP,1
Changes in fundamentals makes Tata Motors sustainable: Prakash Diwan,1
"The fair value of investment properties totalled EUR 2,299.9 mn , compared to EUR 2,229.5 mn in the corresponding period in 2009 .",1
Industrials Down As Investors Await Dire Economic Data -- Industrials Roundup #economy #MarketScreener… https://t.co/7Dnu6o0wVI,0
Highlight: 'When you look at what Amazon has built... it's this infrastructure and this user base... that allows them t... https://t.co/VuiDadXgcf,2
"Stock-index futures extend losses after jobless claims, producer price data",0
The Maxim Integrated Products (NASDAQ:MXIM) Share Price Has Gained 100% And Shareholders Are Hoping For More,1
"A Helsinki : ELIiV today reported EPS of EUR1 .13 for 2009 , an increase over EPS of EUR1 .12 in 2008 .",1
Gold futures decline marginally as rupee gains,0
Hedge Funds Are Warming Up To Helix Energy Solutions Group Inc. (HLX),1
Swiss investor adviser Ethos calls for Credit Suisse overhaul after spying,0
"Olvi , which controls a 94 percent stake in Ragutis through A. Le Coq , said in its annual report published earlier this year that the Lithuanian brewery 's sales reached 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 .",1
TBZ net profit rises 58% to Rs 18.49 crore in Q4,1
Parts with passports: how free trade drives GM's engines,2
$LOW - Lowe's racks up another positive rating despite recession risk https://t.co/ekx4f6aqIK,1
Amazon Teams Up With China Upstart for Black Friday Sale,2
"Hedge Funds Are Selling Greif, Inc. (GEF)",0
Dozens of Chinese companies have defaulted on debt obligations even after Beijing launched one of the largest state-… https://t.co/UKyJtLOKLi,2
Neither of the companies use genetically engineered soy at the moment .,2
Pretax profit decreased by 37 % to EUR 193.1 mn from EUR 305.6 mn .,0
Norwegian Air's January passenger income jumps,1
There are near term issues with Infosys: IV Subramaniam,0
OMC stocks are not very fundamental call: UTI AMC,0
NFL stock tanks 5%; issue subscribed 24 pc in early trade,0
Sanofi India stock likely to be re-rated on company's improving fundamentals,1
"The engine has an electrical output of 18,321 kW , making it the largest gas powered generating set in the world .",2
Brent firms above $108 on Ukraine tensions,1
London Stock Exchange : PMPs in Hawaii can now take on termites with Altriset from Syngenta #LondonStockExchange... https://t.co/Yo5VOdfuCu,2
Investors can give a miss to edible oil company NCML Industrie IPO,0
$TEVA - Teva inks early-stage drug research deals https://t.co/yqK6GHv0Ff,1
"As a result of the merger , the largest professional electronics and telecommunications technology contract manufacturing center in Finland will be formed in Sievi .",2
"Australia shares set for a strong start, tracking Wall Street",1
"Airlines, Cruises, Theme Parks, Rental Cars, Casinos leading pre-market movers higher, the beaten down Travel-related names",1
Era Infra bags Rs 329 crore contract; stock surges,1
"Nordic American Tankers EPS misses by $0.04, misses on revenue",0
UTV posts FY'11 consolidated net profit at Rs 135.47 cr,2
Asian Markets Slip as Trump Threatens Higher Tariffs,0
Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .,0
Sajid Javid to push for 'permanent equivalence' for City in Brexit talks https://t.co/ZYkqhJ6rPS,2
Jones Lang LaSalle Incorporated : JLL closes $15.15M sale of Charlotte-area retail buildin...… https://t.co/qyJtU6T2lW,2
Sell TVS Motors with stop loss of Rs 251: Sandeep Wagle,0
"U.S. creates 225,000 jobs in January, unemployment rises to 3.6%",1
Instadollars: 10 Celebrities Who Earn The Most Money With Instagram,2
HCL Tech surges over 4% after denial of $10-billion stake sale report,1
"Considering selling your house to an iBuyer? You may earn 11% less than selling your house on the open market.

https://t.co/OBLJyDD8sV",2
Federal Reserve's December liftoff signals slap Asia FX; yuan down on SDR uncertainty,0
"On top of that , the US Commerce Department published worse-than-expected construction spending figures for November .",0
The solid fuel is heated before sludge is mixed therein . '',2
Lumber futures rally as producers cut output https://t.co/WsTaphOfvv,1
"The Dow closed 26 points lower today, or 0.1%, after it was up over 900 points earlier in the trading session",0
LogicBio -26% as FDA puts hold on LB-001,0
Why This Is a Huge Win Against Prostate Cancer,2
Democrats need to realize that impeaching Trump may not accomplish anything at all https://t.co/3wm2QztpnQ,2
The resistance levels to watch as oil falls from its highest close in almost 12 weeks https://t.co/bJbf9pxUvs https://t.co/tkFMkH7AOS,0
"When this information was released on 5 September 2008 , Nokia 's American Depositary shares fell by 8 % .",0
$TLRD - Tailored Brands: Crumpled Quarter Expected But Everything Will Smooth Out. Follow this and any other stock… https://t.co/KRhH7wkH9v,2
GMR Infrastructure Q1 net loss shrinks to Rs 429 crore,0
Uninor narrows operating loss to Rs 107 cr in Apr-Jun quarter,0
TV Today Network Q3 jumps 34.46 per cent to Rs 20.64 crore,1
Margin calls in mid & small-caps pull indices Down; Sensex falls 323 points,0
Heard on the street: Glodyne Technoserve soars on 3k-order,1
Galaxy Surfactants withdraws IPO a day before its closing,0
"$SUMRX: Asian Markets Close: Nikkei +0.8%, Hang Seng +1.5%, Shanghai +0.7% https://t.co/Z2UYTyWAwU",1
IHS Markit sees U.S. GDP growth falling to 2.1% in 2020 from 2.5% in 2017-2019,0
Cairn India falls on Vedanta deal delay,0
"Brent climbs towards $101, pulls away from 16-month low",0
- The Group - s result before taxes was EUR -1.9 ( -3.0 ) million .,0
Europe’s Climate Moonshot Runs Into Instant Trouble Over Costs,2
Dotz Nano : Further request for voluntary suspension #DotzNano #Stock #MarketScreener https://t.co/lidytJ2fxm https://t.co/zqkHMHpbhz,2
"In the video above Marimekko 's design manager , Noora Niiininoski , explains that the brands are a natural fit for each other because they both have a timeless style .",2
$AQST (+13.1% pre) Aquestive Therapeutics (AQST) Confirms FDA Approval for Exservan Oral Film - SI https://t.co/v1NbWysR1p,1
Who Gets Face Masks in a Pandemic? Politicians Aren’t So Sure,2
Sales at the unit slumped last year after the industry was hit by poor snowfall in the major resorts in the winter of 2006-07 .,0
Unitech Q1 dips by 53 pc to Rs 45.88 crore; no dividend for FY'12,0
Highlight: Asahi Kasei Corporation Senior Executive Officer John Moyer on investing in autonomous driving and build… https://t.co/CAwyjxB6ay,2
Asia Stocks Open Mixed as Trade Details Awaited: Markets Wrap,2
"On Wednesday he announced that the government would propose granting a licence for two reactors , one to be built by Fennovoima , and the other by TVO .",1
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,0
Aquestive shares jump on FDA approval,1
Landmark Partners pulls in $296m for sophomore infra fundraise,2
"A disclaimer from the fast food company says the burger is ""not vegetarian due to our cooking method,"" with the pat… https://t.co/4EyrjH6jcA",2
Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,1
Results: Digi International Inc. Beat Earnings Expectations And Analysts Now Have New Forecasts,1
"Canada Goose Cuts Forecast on Coronavirus Impact, Shares Plunge",0
Jimmy Choo IPO pricing values firm at up to $1.1 billion,2
Reliance Infrastructure appoints M S Mehta as CEO,2
"$SDRL - Seadrill: Another Debt Restructuring In The Making, But Don't Bet On Bankruptcy This Time. Read more and si… https://t.co/ggd501LE5q",0
Earnings per share were at loss of EUR0 .24 .,0
"Operating profit for the six-month period decreased from EUR111 .9 m , while sales increased from EUR1 ,275 m , as compared to the corresponding period in 2006 .",2
"Teollisuuden Voima Oyj , the Finnish utility known as TVO , said it shortlisted Mitsubishi Heavy s EU-APWR model along with reactors from Areva , Toshiba Corp. , GE Hitachi Nuclear Energy and Korea Hydro & Nuclear Power Co. .",2
Consistent performer HDFC Bank can be among top 3 holdings in any portfolio: Dipan Mehta,1
$TENB - Cowen sees upside in TENB's Indegy purchase https://t.co/Ve7bTreR7Y,1
Discom loan recast to power up shares of PSU banks,1
"On Dalal Street, midcaps are the new bluechips; to gain most in case of recovery",1
Expense ratio was 102.6 % compared to 92.9 % in the corresponding period in 2005 .,0
Northern Star Resources : Appendix 3A.1 &ndash; Notification of Dividend #NorthernStarResources #Stock… https://t.co/1VwT4eGaXs,2
Asia stocks slip as China service data sours mood,0
Tirupati Inks tanks 16 pc in debut trade on BSE,0
"Opportunity awaits in many real estate companies; focus on Godrej, DLF: Deven Choksey",1
$TAL - TAL Education -23% after fraud disclosure https://t.co/rj4urxOYLD,0
Vishal Retail posts Q4 net profit at Rs 10.47 cr,2
AstraZeneca pegs back Britain FTSE after takeover snub,0
Cardamom futures extend weakness on sluggish demand,0
The program 's target is structural cost reductions of about EUR 30mn in 2009 .,1
Wynn Resorts Announces Private Offering of $350 million of Wynn Resorts Finance Senior Notes due 2025… https://t.co/APEzFQKa7L,2
Hong Kong shares slip ahead of holiday as investors shift to China plays,0
"Stocks near record highs, pound wavers before election result",1
The project is expected to be completed in 2009 .,2
$AGIO (+2.3% pre) Agios Pharma higher amid new vorasidenib progress - SA https://t.co/UFqFZoyHTI,1
Multi Commodity Exchange appoints Praveen Kumar Singhal as interim CEO,2
"The agreement was signed with Biohit Healthcare Ltd , the UK-based subsidiary of Biohit Oyj , a Finnish public company which develops , manufactures and markets liquid handling products and diagnostic test systems .",1
Amarin slips 3% on bearish coverage,0
Stock Market Update: NAHB Housing Market Index ticks down in November,0
Hilton Worldwide Q4 2019 Earnings Preview,2
"Why You Should Like Aena S.M.E., S.A.’s (BME:AENA) ROCE",1
Norsk Hydro declares NOK1.25 dividend,2
BankFinancial Corporation Extends Share Repurchase Program  https://t.co/fCzGlh29Vj,2
Wockhardt slips nearly 4 per cent as Illinois unit comes under USFDA scanner,0
"Selects Third Party Logistics Leader Transplace for Best-in-Class Technology , Procurement Capabilities ; Leading Specialty Packaging Manufacturer Employs Complete 3PL Solution for Supply Chain Visibility and Transportation Efficiency to Increase Service Levels and On-Time Deliveries",1
"Operating profit before non-recurring items was EUR 8.3 mn in the first nine months of 2008 , compared to EUR 8.4 in the corresponding period in 2007 .",0
"Salo , Finland , 29 August 2006 - Benefon has today announced its plans to further strengthen its in-house technology platform , by licensing the complete mobile software platform , Opna , from its long-standing technology partner , Pollex .",1
Monsanto India posts Rs 26 crore loss in September quarter,0
Swedish man extradited to the US on $11m crypto fraud charges,2
Mangalore Chemicals surges as Deepak Fertilisers ups open offer price,1
Did Business Growth Power Retractable Technologies's (NYSEMKT:RVP) Share Price Gain of 103%?,2
Operating result including non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009 .,1
Trump Impeachment Win Clears Path for Emboldened President,2
"`` I am very pleased and proud of our performance last year , '' Chief Executive Juha Rantanen said in a statement .",1
Dr Reddys Laboratories slips as Sucampo files lawsuit,0
"In a separate announcement to the Helsinki stock exchange , Atria revealed that the company 's third quarter profits declined from EUR13 .9 m in the third quarter of last year to EUR12 .7 m in this year 's Q3 .",0
Sensex falls from days high; top 20 trading bets,0
"T-Mobile names Mike Sievert CEO effective May 1, 2020",2
"Goldman Sachs prices 30-year, $974 million bond in Taiwan: Sources",2
"Some level of optimism exists in auto space with Maruti, Tata Motors: Vineet Bhatnagar",1
US$51.00 - That's What Analysts Think Grubhub Inc. Is Worth After These Results,2
Ramirent is the leading construction machinery rental company in Finland with annual sales of EUR 134 million in 2009 and operating nationwide through 83 outlets and 612 employees .,1
Boeing : Deliveries 24 Jets in November #Boeing #Stock #MarketScreener https://t.co/jtBrv76jG6 https://t.co/s9q1BEhwcC,1
Bernie Sanders has unveiled a plan to expand broadband internet access as part of a push to boost the economy and r… https://t.co/ioo9NksE4f,2
$AGIO: Agios Pharma presents new phamacodynamic and response data from both cohorts of perioperative study of... https://t.co/BLj4lmvnRJ,2
"Bluestar: Low costs, rise in other income help post better profit",1
"UBER, NLOK among premarket gainers",1
Foreign investors navigate turmoil in Chinese markets with new playbook,0
Bayer asks California court to reverse $86 mln Roundup cancer verdict,2
Jubilant FoodWorks Q4 net down 24 per cent at Rs 25 cr,0
"Gold down 1 per cent, hits 8-month low on weak physical demand",0
Dhanuka Agritech Q2 net down 9% at Rs 37.72 crore,0
NSE takes Renuka Sugars' 5% stake in NCDEX,2
Grasim preferred pick among cement names: Ambareesh Baliga,1
Efforts to save South African Airways by placing it into bankruptcy protection hit a snag https://t.co/ptXgcTsac7,0
Will Adobe Continue Top Line Growth In FY 2020?,2
Tobacco stocks surge up to 13% on reports of cigarette price hike,1
"Large cap IT stocks stable: Jitendra Mehta, Edelweiss",2
"LIVE: Fed Chair Jerome Powell speaks on today's decision to hold rates ▶️

https://t.co/Wfg74SaImY",2
"Progress Group , QPR 's representative in Saudi Arabia and North Africa , has signed a framework agreement for a long term strategic relationship with ISE .",1
"Kotak Mahindra Bank can be bought: Ashwani Gujral, Market Strategist",1
Bleak quarter seen for India Incs earnings growth amid low demand,0
Edited Transcript of GGAL.BA earnings conference call or presentation 12-Nov-19 4:00pm GMT,2
Sylogist declares CAD 0.10 dividend,2
"Private Equity Won Big on Lululemon, and It’s Not Done Yet",2
"BAWAG - Is to issue a benchmark , covered deal .",2
U.S. job cuts double in January: Challenger,0
Risks factored in; markets to remain upwardly-bound,1
"Jan. WTI oil up $1.25, or 2.1%, to $60.43/bbl",1
UK seeks big tariff reductions in U.S. trade deal,2
Exit Bajaj Auto on raillies: Ashwani Gujral,0
$MATW - Matthews International Corp: Weak Growth And High Debt To Weigh On Sentiment. https://t.co/Cks6a2qvFE #markets #finance #trading,0
Curaleaf Q3 top line up 27%; non-GAAP EBITDA up 169%,1
Virtusa to retain Polaris listing on Indian bourses,2
"Gold is going to $2,500, $3,000 an ounce: investment expert https://t.co/hlkzcR2CaY https://t.co/74Nz6TV9Qn",1
Her work at NetApp included strategically repositioning the brand in the category and a major global relaunch .,2
Varun Shipping FY11 profit up 17.45 pc at Rs 14.74 crore,1
Mentha oil falls 0.58 per cent on profit-booking,0
$JE - Just Energy reports lower than expected Q3 Base EBITDA and free cash flow; revises 2020 guidance https://t.co/JT06Kd3sDQ,0
"Overweight on the HDIL: Param Desai, Angel Broking",1
Samenvatting: Transphorm’s GaN gebruikt de nieuwste Power Supplies van AES voor grote passagiersvliegtuigen,2
"$AHC - A. H. Belo halves dividend, cuts capital spending to below $1M https://t.co/Umq8VBgJaZ",0
Expect Pidilite to see revival in volume growth in FY17: Amit Khurana,1
Cadila a significant bet among pharma stocks: Gajendra Nagpal,1
"Gold is going to $2,500, $3,000 an ounce: investment expert https://t.co/Kc41XEEQLH https://t.co/dyXrizEju8",1
What Kind Of Shareholders Own PEDEVCO Corp. (NYSEMKT:PED)?,2
Gold's safe-haven gains from Greece fizzle on robust dollar,1
"IVRCL: Debt pile, slow progress of projects weigh down the company",0
Buying metal stocks tend to be fairly risky: Nine Rivers Capital,0
OPEC price war in Asia intensifies as oil falls below $50,0
"Mitch McConnell says voting on the USMCA won't happen next week. 

""That will have to come up, in all likelihood, r… https://t.co/rjqIpJPU3i",2
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,1
UBS raises Peloton’s price target to $40,1
$NGL - NGL Energy Partners (NGL) Presents At RBC Capital Markets Midstream Conference - Slideshow. Keep reading:… https://t.co/KxjcrlAlcX,2
"Bharti, HCL Tech good buys in a falling market: Deepak Mohoni",1
$AWF - AllianceBernstein Global High Income Fund declares $0.0655 dividend https://t.co/AKkiA6LV9o,2
"S&P 500, Nasdaq hit record closing highs; Chinese workers return",1
Can Northland Power Inc.'s (TSE:NPI) ROE Continue To Surpass The Industry Average?,2
Is Clean Energy Fuels Corp (CLNE) A Good Stock To Buy?,2
"Besides we have increased the share of meat in various sausages and are offering a number of new tastes in the grill products and shish kebabs segment , '' Paavel said .",1
"Prefer Arvind among textile stocks; see improvement revenue growth, margins: Girish Pai",1
Lupin Q2 net dips 35 per cent to Rs 409 crore,0
$EVI $CLE - EVI Industries to acquire Commercial Laundry Equipment Company https://t.co/P1o8hQjea4,2
Twitter is now letting people hide unwanted replies to their tweets as part of a broader effort to make the platfor… https://t.co/rYtx0jem05,2
China tariff cut set to power Wall Street to record highs,1
If You Had Bought CyberArk Software (NASDAQ:CYBR) Shares Five Years Ago You'd Have Made 140%,1
3 Top Growth Stocks to Buy in February,2
Fancy Dans on the move FAB Glasgow gift and interiors store Fancy Dans is moving !,2
"$ASLN $KZIA $XXII - KL, CBAY among premarket losers https://t.co/ITIV0JhjBM",0
"Musk suggests Tesla has 187,000 orders for Cybertruck - tweet #ElonMusk #baron #MarketScreener… https://t.co/cFon5dnm1m",1
HMT plunges 10% as government decides to shutdown sick PSUs,0
Coronavirus reports hang over cruise line sector,0
Greeks brace for stock market carnage after five-week shutdown,0
Sell Wipro Ltd at a target of Rs 501: Sandeep Wagle,0
