News Headline,Label
Post Holdings -4% after earnings miss,0
BNP Paribas fine shows dollar key role in global markets,2
Africa to weigh on Bharti Airtel's earnings near term,0
The New Hampshire primaries are tomorrow and Democrats have been competing over independent voters. Pete Buttigie… https://t.co/ArKS7vfjpC,2
Russia central bank makes 17.66 billion roubles worth of forex interventions on October 7,1
$IWM back above 8 EMA. Closing matters.. https://t.co/1aDgHnJKPx,1
Rail stocks jump 5-12 per cent on FDI buzz,1
Den Networks extends fall as CEO resigns; stock down over 9%,0
Global growth concerns trim Asia FX weekly gains,0
"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .",0
Fed's Williams says U.S. economy is clearly facing several challenges,0
"With the launch of new 3G handsets , Nokia aims to become the winner in China 's 3G market as it did in the 2G market .",1
"Household sectors will be market outperformers in quarters to come: Sandeep Shenoy, Anand Rathi Financial Services",2
China Bucks Global Research Cuts as Analyst Count Hits Record,1
Finolex Cables hits record high on earnings,1
Volatility of earnings stream is lower in large cap IT: Prateek Agarwal,0
Exim Bank plans to tap US institutional investors for overseas bond issue,2
Pretax profit decreased by 37 % to EUR 193.1 mn from EUR 305.6 mn .,0
"However , the growth margin slowed down due to the financial crisis .",0
Search panel recommends S S Mundra for RBI Deputy Governor's role,2
Euro down as euro zone PMI eyed after China survey fails to excite,0
Will Medicines Co Be the Next Target of Novartis?,2
$ECONX: November Unemployment Rate 3.5% vs 3.6% https://t.co/M9gpUZQoF7 consensus https://t.co/p5wq6wH9wr,1
"NTPC, Tata Power, Reliance Power and Adani are top stocks in power sector for Budget: Ambareesh Baliga",1
Wipro shuffles top deck; Saurabh Govil made in-charge of human resources,2
Averages end flat,2
Cadila Healthare shares surge nearly 6% on smart earnings,1
$GM - Morgan Stanley sees GM doubling in bull case scenario https://t.co/uNK2xzGQuq,1
Calculus: Higher working capital weighs heavy on L&T,0
"Kaukopartio Oy has acquired specialized knowledge in Far Eastern operations , and industrial sourcing services are their core competence .",2
Exposure to the Middle East market helped Voltas perform well: Dipen Shah,1
Advise avoidance of both private and PSU banks: Saurabh Mukherjea,0
Sterling trades near 3-week lows versus rebounding dollar,0
Goldman: Go Long On Fracking,1
We had a number of scholars here presenting new research at our “Workshop on Expectations Surveys.” This emerging f… https://t.co/bhssfShDZg,2
"The city will invite , however , a public procurement tender for the tailor-made public furniture , such as park benches , litter receptacles , public toilets , as well as bus shelters , street lights , and other .",2
DNB ASA reports Q4 results,2
“The Irishman” was seen by 13.2 million U.S. viewers over its first five days on Netflix. But only 18% of them ma… https://t.co/UuCfGXTC6w,2
Timeline of China's attempts to prevent stock market meltdown,2
'Unfit' Uber stripped of London license #economy #MarketScreener https://t.co/wgqFijpV50 https://t.co/clmEwq2cJK,0
"Europe's low-rated bonds stutter on China, Greek stock nerves",0
"Oil nears three-month high as trade hopes, UK election boost sentiment",1
Fossil Has Lost Half of Its Value This Year,0
Sberbank of Russia : arranges issue of structured bonds worth RUB1 bn on commercial real e... #SberbankRossii… https://t.co/6hlc3fsrDF,2
Final-hour selloff costs stocks all their gains Tuesday as the Dow ends down 35 https://t.co/Zvu8yqqkzg,0
Imagination TV announces new share buyback program,1
Cummins: New CPCB norms and reduced dependence on imports make it a good long-term buy,1
Billionaire British property investors David Reuben and Simon Reuben have helped finance Dreamscape’s acquisition o… https://t.co/tVtDTmcJpk,2
"RBI, bourses weigh dollar delivery in futures trade",2
Scanfil issued a profit warning on 10 April 2006 .,0
"Net income from life insurance rose to EUR 16.5 mn from EUR 14.0 mn , and net income from non-life insurance to EUR 22.6 mn from EUR 15.2 mn in 2009 .",1
"CNX IT Index below 20-DMA, as Infosys tanks",0
One California teacher says he has learned the hard way how the deck can be stacked against teachers’ retirement sa… https://t.co/DTpFqNo2FO,2
Everything That's Wrong About The IEA Oil Market Report. https://t.co/oLWb6SuC3C #stockmarket #stocks #trading,2
$URBN - Urban Outfitters stands out in mall sector - BofA https://t.co/pvig3M420p,1
"Shareholders Are Loving SmartFinancial, Inc.'s (NASDAQ:SMBK) 0.9% Yield",1
Firstsource Solutions spurts over 12% as Rakesh Jhunjhunwala buys stake,1
Den Networks Q2 down 28.24 per cent at Rs 11.18 crore,0
"Cadila Healthcare, Marico advance up to 4% on F&O inclusion",1
"Karnataka Bank, Vijaya Bank, DCB good takeover target for large cap banks: Seshadri Bharathan",1
Report: Apple's Fortunes In China Turn Around After iPhone 11 Launch,1
"S&P 500, Nasdaq close at record highs; Dow ends up over 170 points https://t.co/tpdD8wcWWR",1
Wall Street Breakfast: What Moved Markets This Week. Get more updates here: https://t.co/venuKDjdjl #economy #stocks #stockmarket,2
"Public Sector Banks Collect Rs 1,996 Crore As Minimum Balance Penalty In FY19",2
Government's proposed rule regarding ABS will boost auto components sector: Prakash Diwan,1
Capstone Turbine wins flare gas project order from Ecopetrol,2
"Now , Nokia has announced the launch of Bicycle Charger Kit that is compatible with all Nokia phones that have a 2 mm charging interface .",2
Tata Power Q3 consolidated PAT seen at Rs 230 crore,2
$CAMT - Camtek surge 8% as Q1 shipments in-line with guidance https://t.co/hJtWmuE9GD,1
Rocket Lab passes key milestone in quest to recover and reuse rockets like SpaceX https://t.co/3lZ0V5SJjV,2
HSBC 'neutral' on India markets; says time not right to go overweight,2
"In Finland , snow storms brought trees down on power lines , cutting off electricity for some 2,000 households .",0
Elections may provide a short-term market boost: JPMorgan,2
Macy's -6% as hard hats come out for earnings,0
Intelenet to delist Sparsh BPO to avoid conflict of interest,2
$JELD - Jeld-Wen Holding (JELD) Presents At 7th Annual Industrials Conference - Slideshow. Keep reading:… https://t.co/HBFMzKUVj8,2
Early Diwali on Dalal Street? Sensex rallies over 400 points,1
Soybeans rise to 10-month high after record crush in US mills,1
"BHEL, L&T, Reliance, Cipla- all gaining strongly in control: Sandeep Wagle",1
Over 5.6% stake in Dish TV pledged,0
Did the Great Recession fundamentally change the housing market? https://t.co/6aFPhNCZo1,2
Steady growth signs lift European stocks and bonds,1
SH Kelkar IPO subscribed 47% on Day 2,1
Novartis India Q1 net dips 28 per cent at Rs 26.98 crore,0
$FOX $FOXA - Fox sells out Super Bowl ad slots early https://t.co/ZluO3PcXxY,2
Investors Who Bought Lendlease Group (ASX:LLC) Shares A Year Ago Are Now Up 53%,1
MSCI faces opposition to China inclusion in key index: Sources,0
The sale will lead to a pretax capital gain of EUR 22 million for the Finnish company in 2011 .,1
Dalmia Bharat may become frontline cement stock within 12 months: Mehraboon Irani,1
"58.com EPS beats by $0.13, beats on revenue",1
Germany Supports Rescue Loan For Italy Through Euro Area Bailout Fund  https://t.co/Vigr6cgofO,1
"Early Bird Weekend Report: Gold, Silver, And E-Mini S&P. Sign up for updates on Seeking Alpha!… https://t.co/BlKBfxruVK",2
London Stock Exchange : Notice of Redemption #LondonStockExchange #Stock #MarketScreener https://t.co/oSK7AsouUi https://t.co/4YLjbfyYuD,2
S Korean shares pare losses after dipping to 2-month low; won firmer,0
Hedge funds thrive on macro bets,1
$SQNS - Sequans Communications S.A. (SQNS) CEO Georges Karam on Q4 2019 Results - Earnings Call Transcript.…Â https://t.co/Gowb7wv4QM,2
Wabag net profit slips despite a 34% revenue jump,0
"The 8 steps I took to make my first million, according to a millennial millionaire. https://t.co/OB72mDhUQ1",2
Foreign Guar Gum buyers return after prices crash by more than 50 per cent,1
Raymond slips post drop of 86% in Q2 profit,0
"For the week, the S&P rose 0.7%, the Dow is up 0.4%, and the Nasdaq gained 0.9%",1
"Based on strong customer interest and feedback , using RPM mobile phone manufacturers , operators , enterprises and developer forums can significantly increase their product and service quality , user-experience and cost-efficiency '' , Tulonen continues .",1
"Panic buying, trade curbs cause shortages of coronavirus drugs in EU #economy #MarketScreener… https://t.co/9zP3OinI0D",0
China's house price growth to hit five-year low in 2020 - Reuters poll #economy #MarketScreener… https://t.co/YeX2IUjYw1,0
Applied Industrial Technologies stock price target raised to $70 from $65 at KeyBanc Capital,1
Patel Engineering and IVRCL are good plays: Ashit Suri,1
Syngenta surges as European shares edge higher,1
I do not see too much of a downside for Infy: Sandeep Wagle,0
"Demand for corporate bonds falls 36% in June on monsoon worries, Greece default",0
MCX managing director & CEO Vaish quits on health grounds,2
"Euro slides to 11-month low against yen, volatility rises",0
SELL OBC with a target of Rs 170: Mitesh Thacker,0
Barley futures decline on selling pressure,0
$TRQ - Turquoise Hill: Strong Headwinds Ahead Of 2020. https://t.co/hIdbSHXWA7 #trading #business #finance,0
Prabhat Dairy to list shares tomorrow,2
TELE2 Affarsvarlden gave a `` buy '' recommendation on mobile operator Tele2 AB and a share price target of 142 crowns ( $ 23.54 - 15.19 euro ) .,1
"Wall Street flat, but tech and biotech lift Nasdaq",1
Almond declines on reduced offtake,0
Late rains in Rajasthan improves pulses acreage,1
IMFA Q1 net drops 64% on lower demand for ferro alloys,0
MMTC Q2 net loss at Rs 10.4 crore,2
"It is the last smartphone running Maemo 5 , which is to be replaced with MeeGo , a joint project between Nokia , Intel and the open source community .",2
Jabil stock price target raised to $47 from $36 at CFRA,1
"UltraTech Cement hits 52-week high on Nifty inclusion, Lupin up 2%",1
"Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing a project in St Petersburg , comprising about a million square meters of residential space , two hospitals and several schools and nurseries .",2
Sony shares hit 3-month high after Q1 profit beats estimates,1
Sterling near 4-week low vs euro ahead of UK inflation data,0
EU crisis push oil prices down,0
"Arvind gains on strong business outlook, valuation",1
"Ruth Bader Ginsburg released from hospital, ‘doing well’ https://t.co/0w5j6BCUue",2
"Top Google Pixel 3, 4, 4 XL Black Friday Deals 2019: All The Best Pixel Savings Rated by Consumer Walk",2
"Highly bullish on mining space; CIL, NMDC, GMDC top  picks: Harendra Kumar",1
Pharmaceuticals - Poland This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Poland .,2
Atria Group is a leading Scandinavian meat products group .,1
Boost in US's macro-economic situation may trigger Wipro's revenue growth,1
$BNKXY - Bankia: Low Valuation Is More Than Justified By Its Fundamental Woes. Continue reading:… https://t.co/Z1xKyV4ZG9,2
Bearish on IDFC: Sudip Bandyopadhyay,0
Trump's Dec. 15 China tariffs threaten a long list of Christmas favorites https://t.co/Jk8taRaq3I https://t.co/DBbtlVhYBl,0
Top economist lowers recession risk for 2020 but says hurdles remain via @TradingNation) https://t.co/0uYhHyIugr,2
Silver Weekly Price Forecast – Silver Markets Drop Significantly,0
$GM: Deutsche Bank cuts to Hold https://t.co/7Fv1ZiFZBS,0
"$TCO: Taubman Centers beats by $0.07, beats on revs -- co to be acquired by Simon Property (SPG) for $52.50/share i… https://t.co/najoVPPhEY",1
Germany Shaken by an Extremist Surprise,2
Publicis Groupe S.A. reports FY results,2
$BONDX: Overnight Treasury Market Summary https://t.co/5J3iMVcpJL,2
Sell Divis Lab with a target of Rs 1305: Sandeep Wagle,0
Finnish-Swedish TietoEnator is expanding its business quickly in Russia .,1
Adequate stocks drag down sugar futures by 0.51%,0
Marimekko is considering further measures in the matter .,2
"OPEC and Russia have postponed a meeting to discuss #oil output cuts until April 9, sparking a price drop in overni… https://t.co/Akkcwcdv1d",0
Sell NMDC Ltd with a stop loss of Rs 153: Ashwani Gujral,0
"In a High-Stakes Labor Showdown, McDonald’s Has Allies in the White House",2
Thiel driving FB division on political ads - WSJ,0
"Prices of agricultural commodities, kharif crops expected to rise 14%",1
"Earnings per share ( EPS ) in the first half of 2007 amounted to EUR0 .29 , down from EUR0 .40 year ago .",0
"The contract includes software licences , application maintenance and training .",2
Market participants being cautious on Infosys ahead of earnings: Deven Choksey,0
HCC rallies over 12% as Lavasa gets Sebi nod to raise Rs 750 cr via IPO,1
Oriental Bank of Commerce posts Q4 net loss at 178 crore,2
Why Synaptics Stock Popped Today,1
JUST IN: The S&P 500 rallies 7% to its highest since March 13 https://t.co/RyoffM2Sy1 https://t.co/hv9Lphk30E,1
Mine Delays in China Are Buttressing Beleaguered Coal Bulls,0
"Won slips after weak data, lags regional peers",0
$XRX $HPQ - Xerox's new bid could force HP reconsideration - Wells Fargo https://t.co/dzDegwTTSO,2
Engineers India shares fall after IDFC downgrade,0
Anchiano Therapeutics downgraded to peer perform from outperform at Oppenheimer,0
Return on capital employed ROCE was a negative 2.3 % compared to 11.3 % in 2007 .,0
"KUDLOW: NO PLANS FOR CHINA, U.S. LEADERS TO MEET AT PRESENT

Tariff deadline is in 9 days",0
PTC India Fin plunges on disappointing Q4 results; ends 19% down,0
GMDC Q3 net 4.71 pc down at Rs 71.19 cr,0
Buy Hindalco with a target of Rs 141: Prakash Gaba,1
Tyson stock slips after sales miss,0
SunPower selected to build JFK Airport solar project,2
Sales of mid-strength beer decreased by 40 % .,0
New tariffs are set to go into place on December 15 that would affect a variety of consumer products such as Chines… https://t.co/O9VG6iEBs7,2
Corrections in market will be shorter than rallies: Ashwani Gujral,2
"Hedge Funds Are Selling Greif, Inc. (GEF)",0
"U.S. interest positive for Ericsson, says top owner Cevian",1
"Bonds drop further, call rate recovers",0
Sympathy strikes ground flights and bring havoc to commuters in Finland https://t.co/Ll2SzTY1Ql,0
"MRPL now a Schedule A company, to be entitled to more benefits",1
Stephen Poloz to step down as Bank of Canada governor https://t.co/OCK1beah3N,2
Alkermes acquires Rodin Therapeutics for up to $950M,2
"Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn .",0
Technopolis is Europe 's leading operator of technoparks .,1
"Global oil prices slide, rout undeterred by US jobs data",0
Rally in mid-caps to continue: ET Poll,1
"401(k) Contribution Limits Increase in 2020, but That Won't Matter to the Average American",2
Sebi seeks clarification from 3 firms on IPO plans,2
"Sectoral churning likely; IT, pharma to outperform in weeks to come: Mitesh Thacker",1
"Rak Bank CEO on Earnings, Margins, M&A",2
Grasim net falls 59% on lower sales,0
Operating profit excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,0
Walmart Pulls The Plug On Jet.com 'City Grocery Experience',0
$SNAP - Loop turns bullish on Snap ad growth https://t.co/TekdZS48et,1
"Maruti: Higher input costs, royalty play spoiler",0
The value of the contracts is about EUR 3.3 mn .,2
Finnish electronics manufacturer PKC Group Oyj ( OMX Helsinki : PKC1V ) said on Wednesday ( 31 December ) that it has completed the acquisition of MAN Nutzfahrzeuge AG 's cable harness business from MAN Star Trucks & Buses Spolka zoo in Poland .,1
$ALLY - Ally Financial pulls outlook https://t.co/G9Zdi1boy5,0
8 May 2009 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj ( HEL : BIOBV ) said today ( 8 May 2009 ) its net loss narrowed to EUR0 .1 m ( USD0 .14 m ) for the first quarter of 2009 from EUR0 .4 m for the same period of 2008 .,1
Snowman Logistics can do well with a long term perspective: Neeraj Deewan,1
Got a Raise for 2020? 5 Key Moves to Make,2
Did Schiff Turn Trump Into Billionaire Martyr With Ill-Advised Impeachment Gambit? https://t.co/HD72Ts68Zv,2
"Tesla's stock ticks up after Deutsche Bank lifts price target, which implies an 18% decline",1
"Hong Kong stocks fall on clashes, weak China data",0
Metals and banking are likely to outperform: Ashwani Gujral,1
Foreign bank profits suffer decline in FY14; Citibank bucks the trend,0
Rautaruukki Corporation Stock exchange release 3 December 2009 at 12 noon Ruukki 's construction and engineering divisions are to further improve and adjust their operations in Finland .,1
Reduce overdependence on IT and pharma stocks: Dhiraj Sachdev,0
Gold firms ahead of tariff deadline and central bank decisions https://t.co/EZFDczi5P9 https://t.co/kE9ngOnIBA,1
Indraprastha Gas gains 2% as govt defers gas price hike,1
Research by the American Bar Association reveals that women now represent just over 22% of all partners and 19% of… https://t.co/KBcD9DVM6c,2
"Ford to Add 3,000 Jobs at Michigan Plants, Invest $1.45 Billion",1
Pia Singh buys over 1.31 crore DLF shares for Rs 194 crore,1
Booming London Defies Weak Second Quarter for Britain’s Economy,1
Jeff Bezos & Blue Origin satellite launch protest sustained by GAO,2
China delays trade data; S&P cuts growth forecast,0
"#FridayReads: What determines #interestrate fluctuations? Our latest #EconomicLetter ""Riders on the Storm"" analyzes… https://t.co/dxuDPQvYEF",2
A paper mill in the central Maine town of Madison soon will have a new owner .,2
BPCL falls over 3%; refining below expectations,0
$AAL - American halts flights to Mainland China https://t.co/zQIKTbqqUk,0
"Microsoft : Zoom shares slip over security concerns, rising competition #Microsoft #Stock #MarketScreener… https://t.co/NPFlQNuvrh",0
Southeast Asia stocks most higher; Philippines retreats after May export drop,2
Edited Transcript of GTX.N earnings conference call or presentation 8-Nov-19 1:30pm GMT,2
"Stock buybacks jump by 6.3% in Q3 2019, S&P Dow Jones says",1
Uber Urges California Court to End Law That Gives Gig Workers Benefits,2
"Q3 earnings: Idea Cellular, ONGC, BHEL, Biocon, L&T, Dr Reddy's",2
Not best time to buy sugar stocks',0
"The order consists of outsourced application management , support and planning for Tecnotree and third-party applications .",2
Does K3 Capital Group PLC (LON:K3C) Have A Particularly Volatile Share Price?,2
Sell Hindalco Ltd with target price of Rs 101: Sandeep Wagle,0
TV Today surges 8 per cent on increase in FII investment limit,1
"Banking, autos and IT will lead the rally: Prashasta Seth",1
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,1
"Indices unlikely to see major correction: Gaurang Shah, Geojit BNP",2
"Sensex directionless, Nifty holds 7600; top 20 trading ideas",2
"As the largest elevator market in the world , Chinese output of elevators continued to rise to 262,000 units in 2009 , up about 5 % yr-on-yr .",1
Sebi may make succession plan a must in listed companies,2
The contract is for next year .,2
Sebi ropes in Narayana Murthy to head panel on start-ups,2
Preview: Axis Bank likely to report 22% rise in Q4 NII,1
Consistent performer HDFC Bank can be among top 3 holdings in any portfolio: Dipan Mehta,1
Greaves Cotton set to flourish with improving margins,1
OneWater Marine prices IPO at bottom of recently lowered range,2
Markets bet Fed is pushed to cut rates in coronavirus response https://t.co/4NDOpE6Kka https://t.co/8L2dYY8EYK,2
"Russia, Ukraine talk war; Sensex ends below 21K: 10 safe stocks",0
DLF Ltd slips as High Court cancels 300-acre land allotment,0
"Neste Oil said that while results from its biomass to 3 liquids demonstration plant , commissioned in June 2009 , have been promising , no decision on a commercial plant has been taken .",2
The electricity requirement of networks will grow with the new mobile generation .,2
"Aurora Cannabis extends premarket losses, now down 5%",0
Asia shares waver in Wall Street shadow,2
Dish TV India Limited Just Missed Earnings With A Surprise Loss - Here Are Analysts Latest Forecasts,0
Aviation turbine fuel: Dollar hits where it hurts the most,0
Knight-Swift Transportation declares $0.08 dividend,2
"Jet Airways: Sustained efforts promise good results ahead, risks persist",1
"Operating profit totaled EUR 9.4 mn , down from EUR 11.7 mn in 2004 .",0
Shareholders give LSE green light for $2.7 billion Frank Russell deal,2
Edited Transcript of OHL.MC earnings conference call or presentation 14-Nov-19 5:00pm GMT,2
Voltas Q3 down 19.38 per cent at Rs 61.92 crore,0
Crude palm oil futures weaken by 0.17% on low demand,0
Changes in fundamentals makes Tata Motors sustainable: Prakash Diwan,1
Publicis Signals Worst May Be Over for Struggling Ad Group,1
Ford Mustang Mach-E: The first all-electric Ford is here,2
Jain Irrigation head lower to 81-82 levels: Ashwani Gujral,0
"The S&P is up 0.9% and energy is the best performing sector; XLE is up 1.8%, double the S&P.",1
"Markets at new record levels on FII flows, global trend",1
Gold prices soften in early noon trade,0
Stocks aim for back-to-back gains as investors focus on coronavirus case tally https://t.co/QBhdB4ipyD,1
"Mobile phone shipments jumped 26 percent to almost 112 million units , while Finnish company 's global market share rose to 39 percent from 36 percent .",1
The net sales decreased to EUR 49.8 million from EUR 59.9 million .,0
See 15-20% upside in Maruti: Hemang Jani,1
 100 million investment: AGRANA opens second wheat starch plant at site in Pischelsdorf (...… https://t.co/6lZoMyTy3H,2
"The start of the negotiations , relating to Glaston 's efficiency program , was announced in October .",2
"Empresa de Desarrollo Urbano de Quito , INNOVAR-UIO , Ecuador has commissioned Poyry to prepare a feasibility study for a new urban rapid mass transit system .",2
Amara Raja Batteries Q4 net profit surges 27.74%  to  Rs 102.26 crore,1
"Select base metals spurt on stockists offtake, global cues",1
Nokia stock price target raised to $6.00 from $5.50 at MKM Partners,1
Dollar stands tall on Fed show of economic confidence,1
ECB data show eurozone banks had weak profits before coronavirus https://t.co/QI7pbqPGkG,0
"FX strategists aren’t expecting a repeat of the loonie’s outperformance in 2020, casting doubt on its run as one of… https://t.co/peQZYOcMhB",0
Canadian Business Optimism Was Fading Before Pandemic Concerns Intensified #WTI #Stock #MarketScreener… https://t.co/zhRhHEhkvw,0
Taipei shares plunge 7.49 per cent in worst ever intra-day drop,0
"Potential future growth in pharma space and in the generic space, says Deepak Shenoy, Capital Mind",1
Little sign of election nerves as sterling hits 2-month high,1
"Won drops to 2-1/2-month low, stocks close flat",0
Finnish construction group Lemmink+Æinen has been awarded two road building contracts by the Lithuanian transport administration .,1
Recommend to stay cautious on Cox & Kings and Tex Rail: Mayuresh Joshi,0
Tata Power: Existing investors should participate in upcoming rights issues,2
Lee reports Q4 results,2
"CapMan , the Stockholm-headquartered private equity firm , has held a first close on its second private equity real estate fund as it continues its push into the property sector .",2
"Teens could be a saving grace for malls, new research says https://t.co/4Rr0NF6Awq",1
"Copper , lead and nickel also dropped ... HBOS ( HBOS ) plummeted 20 % to 70.3 pence after saying this year+ ??",0
Paying off debt versus investing the money is a common problem for U.S. households. Here's how to handle it. https://t.co/9qZ0pPYTbu,2
"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .",1
The company moved to an operating profit of EUR10 .9 m versus an operating loss of EUR15 .3 m. It also turned to EPS of EUR0 .08 versus loss per share of EUR0 .04 .,1
The Retiree's Dividend Portfolio - Jane's October Update: Taking Advantage Of Zero Cost Trading. Follow this and an… https://t.co/vLI04cuRKE,2
NBFCs seeing good Q2 numbers on fall in input cost: Deepak Shenoy,1
"According to Scanfil , demand for telecommunications network products has fluctuated significantly in the third quarter of 2006 , and the situation is expected to remain unstable for the rest of the year .",0
Reliance Industries stock on the rise despite Arvind Kejriwal's repeated attacks,1
$MARK nice volume...... after-hours could be fun !!! Next 50c,1
Fall in global commodity prices remain an overhang on Indian metal sector: Nitin Raheja,0
Sabero's growth prospects appear attractive,1
Ravi Venkatesan joins Rockefeller Foundation Board,2
$IIVI - II-VI -7.8% after downside Q3 outlook https://t.co/JI8htQY7Y3,0
KEC International Q3 net profit down 35% to Rs 19.15 crore,0
"McDonald's could be the key to $1 billion in sales for Beyond Meat, UBS says https://t.co/Yszf0Gfz93 by @heidi_chung https://t.co/ToTuDKhmBI",1
Maize futures rise on spot demand,1
"Finnish Food Workers ' Union SEL plans to hasten its collective bargaining with a two-day strike that would begin on 7 April 2010 , in Finland .",0
Steady supply keeps Brent oil below $100 a barrel,0
"Oil prices tumble to $45, bring cheer to customers",0
Disruptions caused by #COVID19 are starting to ripple through #emergingmarkets. March data show sharp slowdowns in… https://t.co/oufpbwIhJb,0
Standard Chartered appoints former SBI chief OP Bhatt as board member,2
"A total EUR73 .7 m will be provided as secured senior three-year debt from the syndicate , involving Pohjola Bank HEL : POH1S , the Finnish arm of Nordea Bank AB STO : NDA , and Sampo Bank HEL : SAMAS .",2
Wall Street closes up more than 7% on hopes of slowing coronavirus deaths https://t.co/6LFK79ATeS https://t.co/P5K3BNR7Uf,1
Consumer sentiment improves quite a bit in December https://t.co/7z8UtlSz2g,1
"NCD returns may be higher, but do your homework before taking a call",2
Fourth-quarter U.S. productivity rises 1.4%,1
Charles Schwab : to Buy TD Ameritrade for $26 Billion #CharlesSchwab #Stock #MarketScreener https://t.co/e87lZk14fs https://t.co/sAAxwz5a2p,2
The stock was hit by the profit warning of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .,0
"Farm sector stocks like HUL, Dabur may suffer due to El Nino effect",0
VF Corp. shares slide 1.9% premarket,0
"Nastola , axe 14 jobs 16 February 2010 - Finnish wood products technology firm Raute Oyj HEL : RUTAV said today that it will transfer to Nastola , southern Finland , the production of its Jyvaskyla plant , which will affect 14 people .",2
SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .,0
"Nifty crosses 7,000; Sensex tops 23,000 on hopes of NDA forming government",1
Currently Alfred A Palmberg is putting the finishing touches to one of Finland 's biggest ever re-plumbing and bathroom refurbishment projects also in the district of Vuosaari .,2
"AudioCodes : Nov 25, 2019 | AudioCodes Announces Royalty Buyout Agreement with the Israel ... #AudioCodes #Stock… https://t.co/VrDJVCbDaC",2
DHFL net profit up 52% to Rs 138.4 crore,1
"$Z strong close, nice candle as nears breakout",1
Performance in the second half of 2009 exceeded expectations .,1
"As the coronavirus crisis persists, economic optimism among voters in critical 2020 swing states is deteriorating s… https://t.co/nlBu1etIew",0
"Deal with Adidas will benefit Lovable: Phani Shekhar, Angel Broking",2
Stock Market Update: Semiconductor stocks underperform; ICE calls off eBay interest,0
Penn National Gaming -4% after earnings,0
Arvind Pvt Ltd. net profits tanks by 49% on account of exceptional expenses,0
"In Finland , the Bank of +_land reports its operating profit fell to EUR 6.1 mn in the second quarter of 2008 from EUR 7.5 mn in the second quarter of 2007 .",0
"BEL is a decent bet from the defence space based on an impressive order book: Neeraj Deewan, Quantum Securities",1
"Q1 numbers, crude oulook, midcap rally lifting tyre stocks: Harendra Kumar",1
"On Wednesday he announced that the government would propose granting a licence for two reactors , one to be built by Fennovoima , and the other by TVO .",1
Still some money left on the table for IT space: Vijai Mantri,1
Bosch's March quarter net slides 11.90%,0
Oil drops after U.S. inventory data https://t.co/IDCJ372Mjb https://t.co/hSyzKTVifN,0
Darling Ingredients and Vertex Energy among industrial gainers; DMC Global tops losers,2
"The buyer aims to thus reinforce its position in Denmark , Martela Group managing director Heikki Martela said .",1
Delta Corp can get down to 40 levels: Ashwani Gujral,0
As a result some 20 persons will no longer be needed .,0
"In a note to clients published , the Dutch broker described the company 's third quarter results as ` soft ' , although it also noted that Elcoteq retained its guidance , dealers said .",2
"Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .",0
"Power Finance Corp Q3 profit jumps 37% at Rs 1,534.31 crore",1
How Bernie Sanders is helping Mike Bloomberg https://t.co/jaHUkNy3mZ by @rickjnewman https://t.co/C1Prk7PMsT,2
Dollar Hits 1-Week Low as Trade Developments Awaited,0
$INPX new intraday high. CV angle. Covid-19 event on Wednesday.,1
Why Sensex churn matters to investors,2
WeWork Layoffs: 10 Things to Know About the Upcoming Job Cuts,0
Conn's did not CONNect on earnings today as comps were weak https://t.co/z6yrORwrby $CONN,0
"The NY Fed said it accepted $25 billion in bids, from a total of $49 billion placed at the central bank  https://t.co/qmdK6LGP1t",2
The volume of investments in the two phases of the project is estimated at USD 300mn ( EUR 215.03 mn ) .,2
On the hour https://t.co/wrsG5l495t,2
$AYTU (-1.3% pre) Aytu BioScience Receives $23.0 Million from Warrant Exercises - SI https://t.co/i7KwoMuVvr,0
Sun-Ranbaxy deal is the best thing to happen to their investors,2
The representative body of Swedish Meats approved an improved offer from Finnish HK Ruokatalo to acquire the company .,1
Consumption stocks and midcaps the weakest sectors: Ashwani Gujral,0
"$SNAP (+1.9% pre) Loop Capital Upgrades Snap Inc (SNAP) to Buy, $20 PT, $20 PT

https://t.co/360xtpeCr1",1
Pound in pain as cuts push UK to print cash,0
Amazon hires former Sony executive for top video entertainment role https://t.co/qT4n4VVPS2,2
Should You Be Worried About ON Semiconductor Corporation's (NASDAQ:ON) 6.4% Return On Equity?,2
"Coronavirus update: 213 people have died, countries recommend against travel, and pilots sue over continued flights https://t.co/l9irvW2RQz",2
Indo Rama Synthetics posts net loss of Rs 26 cr in Q1,0
"The value of the deal exceeds EUR500 ,000 , the company said .",2
