News Headline,Label
"The plant will go on stream in November 2008 and its estimated daily production will be 120,000 litres of bioethanol .",2
"The platen edges in contact with the band are provided with a seal having a protrusion directed towards the middle area of the platen , and means are provided to exert and maintain a pressure in the volume defined by the platen , the band and the seal . ''",2
The platform would continue to be the development framework for Symbian and MeeGo .,2
"The Point Village , designed by Scott Tallon Walker , will include a shopping center , office premises , a hotel and a cinema .",2
"The port facilities ' throughput is 250,000 TEUs and 7.5 mln tons of general cargo .",2
The power generated annually by Loviisa covers about 10 % of Finland 's electricity consumption .,2
"The power supplies , DC power systems and inverters designed and manufactured by Efore , and systems incorporating them are used in many different applications .",2
The presentation material can be viewed on the company 's website in English after the conference .,2
The previous offer was 3.4 % of voting rights and 12.3 % of capital .,2
The price of GMO soy is 5 % -7 % lower than that of non-GMO .,2
The prices of stainless steel also rose in Europe .,2
"The Process Products orders are for the installation of separation-filtration equipment at three natural gas pipeline projects in China , South America , and Saudi Arabia .",2
"The product advisory does not apply to any other Nokia-branded battery , the company said .",2
The project also implies an underground parking lot for 56 vehicles .,2
The properties were purchased from Swedish private equity real estate firm Niam and Goldman Sachs ' Whitehall Street Real Estate Funds .,2
The proposal that the Board of Directors will make at the Annual General Meeting is attached as a whole to this release .,2
The proposed consolidation activities will impact approximately 30 positions .,2
The purchase price was not disclosed .,2
The reduction notice applied to 17 people .,0
The reductions will be concluded by autumn 2010 .,2
"The reductions will be implemented immediately , beginning in October 2009 .",2
The reductions will be implemented mainly in the course of the first half of 2009 .,2
"The repo rate will gradually reach 2 % at the end of 2010 , according to Nordea 's Economic Outlook .",2
"The report profiles 158 companies including many key and niche players including major Nonwovens manufacturers such as Ahlstrom Corporation , Asahi Kasei Corporation , Buckeye Technologies , Inc. , EI .",2
The report will be emailed within 2 business days of an order .,2
"The RME from Telcontar enables the handset to calculate the best route and includes support for user-defined routes , feature navigability and multi-modal routing such as via foot and ferry .",2
The sale of the food potato business is part of Raisio 's plan to streamline and clarify its business operations .,2
The sale price was not disclosed .,2
The sales price was not disclosed .,2
"The second variant offers complete final finishing of any selected apartment with foreign high quality materials ( Finland , Denmark , Germany , France ) .",2
The secondary antenna can also be used for reception of the high power signal of the radar to calibrate the transmission channels of the radar . '',2
"The Segu companies and PKC 's Polish unit will form a business servicing the western European markets with `` annual sales of about hundred million '' and about 2,500 employees , the Finnish company 's CEO , Harri Suutari , said .",2
"The sellers include 40 shareholders , including Intellibis management , employees and other investors .",2
The sellers were EOSS Innovationsmanagement and a group of private individuals .,2
The sellers were the founders of the company .,2
The serial bond is part of the plan to refinance the short-term credit facility .,2
"The share capital of Basware Corporation is 11,720,829 .",2
"The share capital of Biotie Therapies Corp. constitutes 90,211,860 shares in the aggregate and the number of voting rights attached to the shares amounts to 90,211,860 .",2
"The share sale , to foreign and Finnish investors , is expected to raise some euro300 million ( US$ 380 million ) .",2
The share subscription period for stock options 2007A is between 1 April 2010 and 31 March 2012 .,2
The shares represented 4.998 % of total share capital and 2.14 % of total voting rights .,2
The shares shall be acquired according to the Rules of NASDAQ OMX Helsinki and otherwise according to the rules related to acquisition of the company 's own shares .,2
The shares subscribed will be eligible for trade on the following day from the registration .,2
The size of a cider bottle will remain unchanged .,2
The solution will now be expanded to include all ground staff tasks .,2
"The start of the negotiations , relating to Glaston 's efficiency program , was announced in October .",2
"The study is expected to provide proof of pharmacodynamic activity in humans , corroborate the safety profile and establish dose ranges for further therapeutic studies .",2
"The subject of the project is provide to the company like : Software programming and consultancy services , Computer-related services , Data services , Computer support and consultancy services , Internet services etc. .",2
The Swedish player became majority owner of UCell in mid-2007 .,2
"The talks involved the Food and Ingredients Divisions , as well as group service functions , the company said .",2
The technology park will be built near St. Petersburg-based Pulkovo airport .,2
"The technology will become available to businesses from the fourth quarter , Nokia said .",2
"The Tecnomen Convergent Charging solution includes functionality for prepaid and post-paid billing , charging and rating of voice calls , video calls , raw data traffic and any type of content services in both mobile and fixed networks .",2
"The Tekla Structures 16 installation has been built according to Microsoft 's requirements for the Windows 7 certification , the Company added .",2
"The total number of voting rights is 74,612,523 .",2
"The total restructuring costs are expected to be about EUR 30mn , of which EUR 13.5 mn was booked in December 2008 .",2
"The total service concept also includes technology services , with which Raute supports its customers throughout the entire life cycle of their investments .",2
"The total size of the complex is around 25,000 m2 and the project will be constructed in stages .",2
The total value of the deliveries is some EUR65m .,2
"The total value of the order , placed by Aspo ' marine transportation subsidiary ESL Shipping Oy , is EUR 60 million ( USD 77.5 m ) .",2
"The train is expected to cross the Russian territory in 9 days , reaching the Vostochny port .",2
"The transaction covers a building lot of 46,763 sq m and factory buildings of 19,631 sq m. Since the autumn of 2007 , when Scanfil discontinued its production operations in Oulu , the facilities have been partly leased to other parties .",2
The transaction is expected to be finalized by Dec 2009 .,2
"The transaction is subject to a final agreement between the parties , approvals of their decision-making bodies and approval by the Finnish Competition Authority .",2
The transaction was announced on September 29 when Pohjola Insurance agreed to pay EUR 80 million ( USD 106.3 m ) in cash for Pohjantahti .,2
The turbines are expected to be launched by the end of 2012 .,2
The use of validation rule base enables verifying that processing rule bases managed by different administrators fulfil some set requirements .,2
The value of the order is about EUR 30mn .,2
The value of the order is around EUR 100 million .,2
The value of the order is EUR 2.5 mn .,2
The value of the order is EUR 4mn .,2
"The value of the order is EUR 700,000 .",2
The value of the order is nearly EUR400m .,2
The value of the order is USD 2.2 mn .,2
The value of the order is USD 2.3 mn .,2
The value of the orders is about EUR 25mn .,2
The value of the orders is about EUR 70mn .,2
The value of the orders is over EUR 10mn .,2
The value of the orders is over EUR 25mn .,2
The value of the total investment is about EUR 600mn .,2
The webcast may be followed online on the company website at www.ruukki.com/investors .,2
The venture recently agreed to buy Motorola 's wireless networks business for $ 1.2 billion and to deploy LightSquared 's national 4G network .,2
The vessels are the largest and fastest ropax vessels in the world that will be built by Fincantieri .,2
"The Whitehall Street Real Estate Funds invest in real estate and real estate related assets , principally through the acquisition of real estate companies , real property and mortgage loans .",2
The volume of investments in the two phases of the project is estimated at USD 300mn ( EUR 215.03 mn ) .,2
The volumes are expected to increase during the next few years .,1
"The world of glass is coming to Egypt and we invite Visitors from all around the world to attend Glass World Exhibition 2009 , Register Now at www.glassworldex.com",2
Their names have not yet been released .,2
There are no substitutes to AC drives .,2
There did not seem to be enough hours in a day for Pekkarinen .,2
"There will be return flights from Stuttgart every morning , as well as evening departures on Thursdays , Fridays and Sundays .",2
"Therefore , Phase III of the research will not be conducted by Abbott .",2
"These include software development for internet and mobile telephone content , communications , value-added software , financial services , security applications , systems integration and electronics , '' EBRD informed .",2
"These include software development for internet and mobile telephone content , communications , value-added software , financial services , security applications , systems integration and electronics .",2
These module products will be available for trials during 3Q-07 and for volume deliveries during 4Q-07 .,2
"These sections will be put into place to form the load-bearing steel structure of the bridge , '' says Sami Eronen , Senior Vice President , Infrastructure and Northern Europe , Ruukki Construction .",2
"They can be used to control the speed of electric motors used by industry and municipal engineering , and in power generation using renewable energy .",2
They will be sunk to a depth of some 360-380 metres and fixed to the bottom mud by vacuum .,2
This amount will not be included in the pensionable salary .,2
This corrensponds to 4.628 percent of Okmetic 's share capital and voting rights .,2
This corresponds to 6.81 percent of Okmetic 's share capital and voting rights .,2
This includes a EUR 39.5 mn change in the fair value of investment properties .,2
"This will be done domestically and in neighboring markets , both organically and through acquisitions .",2
This would be a huge process .,2
"Through the new production lines at the Novator mill in Veliky Ustjug , Vologda Oblast , Sveza will change its current 1.5 m by 1.5 m birch plywood production targeting the domestic market to produce 1.5 m by 3.0 m overlaid birch plywood for the global market .",2
"Through the Nordic Exchange , OMX offers access to approximately 80 percent of the Nordic and Baltic securities market .",2
"Tiimari 's registered share capital is 16,474,755 shares as per today .",2
"Tikkurila , a division of Kemira group , controls about 23 % of the Russian market in its field and owns St. Petersburg paint producer TEX. .",2
TN means that the handset supports TeliaSonera 's Telia Navigator global positioning system service .,2
"treatment products in Usa , Canada , Mexico , Australia and Brazil Today , Global Research & Data Services is going to publish several market analyses about the markets for water treatment products in some selected countries .",2
Two of these contracts are for turntable anode vibrocompactors that will be delivered to Gansu Hualu Aluminum Co Ltd and another unnamed costumer .,2
"Tyrvaan Sanomat , published twice a week by Tyrvaan Sanomat Oy , appears in Sastamala and Kiikoinen .",2
"U.S.-based T Corp. is in talks with Scandinavian telecoms company TeliaSonera to sell its stake in Uzbek cellular operator Coscom , an executive at Coscom told Interfax .",2
"Uncertainties still exist , however .",2
"Under the contract , Ericsson will more than double the number of radio base stations in the Elisa network over the coming year .",2
"Under the deal , Know IT will pay SEK90m ( USD12 .8 m-EUR8 .6 m ) in cash and stock .",2
"Under the plan , which CSES worked out together with Public Policy Management Institute ( PPMI ) and other partners , buildings with a total area of 10,000 square meters should be built on the territory in the first phase .",2
Unilever 's Turun Sinappi that is made in Sweden holds 40 % of the market .,2
Union and company officials did not return calls yesterday .,2
"UPM is talking to Myllykoski+ s creditor banks -- Nordea ( STO : NDA ) , Nordic Investment Bank and Danske Bank+ s ( CPH : DANSKE ) Sampo Bank -- over a deal , the paper said .",2
UPM 's aim is to secure Botnia 's strategic development and investments .,2
"Upon completion of these transactions , Metso 's stake will amount to more than 60 % .",2
"Upon establishment , the plan is directed to approximately 20 persons .",2
Vacon recently announced plans to build its North American headquarters at 5 Business Park in Chambersburg .,2
"Vaisala , headquartered in Helsinki in Finland , develops and manufactures electronic measurement systems for meteorology , environmental sciences , traffic and industry .",2
"Vaisala 's Present Weather Detector measures visibility up to 20 km , as well as precipitation type and intensity .",2
"Water Treatment Products In Australia Today , Global Research & Data Services is going to publish a market analysis about the market for chemical water treatment products in Australia .",2
We are now taking Marimekko there on a distinctly more significant scale .,2
What we think ?,2
"When the negotiations were started , Neste Oil anticipated that 450 people would be affected .",2
"When the product is manufactured in Finland , it is also packed in the country .",2
Why not give your bedroom a cool makeover for summer .,2
"Virala Oy Ab was allocated by the Board of Directors an amount of EUR 1,9 million which is EUR 0,25 million lower than maximum announced on 12/30/2010 .",2
"With five different game modes , co-op tournaments , 4 player split-screen and multiplayer modes , players can have as much fun as they would if they were actually fishing .",2
"With sales of $ 12.7 billion over the last twelve months ending October , 2010 and over 9,200 stores in 35 states , Dollar General is the nation 's largest small box discount retailer .",2
"With the U.S. Federal Government putting a stake in the ground , vendors - and their customers - are focused on meeting the deadline .",2
"With this , the company will exit the contract manufacturing service segment .",2
"Von Koskull will oversee a new unit of Nordea , which brings together corporate merchant banking , financial institutions and capital markets products divisions .",2
"Votorantim Celulose e Papel ( VCP ) is part of the Votorantim Group , a major Brazilian conglomerate .",2
"YIT acquired investment rights to a 10,000 square metre residential project in Yaroslavl and to a 16,400 square metre project in Moscow .",2
"YIT CORPORATION SEPT. 24 , 2007 at 13:30 CORPORATE RELEASE STOCK EXCHANGE RELEASE YIT 'S CAPITAL MARKETS DAY IN LONDON , SEPT. 26 , 2007 On Wednesday , September 26 , 2007 , YIT will hold a Capital Markets Day for investors and analysts in London .",2
YIT Kausta will build commercial and residential highrises in Virsuliskes area .,2
You 're not alone .,2
"---------------------------------------------------------------------- -------------- Munich , 14 January 2008 : BAVARIA Industriekapital AG closed the acquisition of Elcoteq Communications Technology GmbH in Offenburg , Germany , with the approval of the",2
- Cash flow from operating activities before investments was EUR 0.8 -1.2 million .,2
- Cash flow from operating activities before investments was EUR 7.6 million EUR 2.5 million .,2
-- Christine Idzelis EQT Partners sheds Salcomp Swedish financial investor EQT Partners is selling a majority of its stake in mobile phone charger manufacturer Salcomp Oyj to Nordic investment company Nordstjernan AB .,2
- Profit before taxes was EUR 105.9 82.7 million .,2
"- The Group - s cumulative sales during the review period were EUR 48.2 million EUR 53.1 million , 1-9/2007 and profit before taxes was EUR 1.2 1.4 million .",2
"- The Group - s profit before taxes was EUR 0,2 7,8 million .",2
"- The Group - s sales during the period were EUR 31.6 million EUR 36.6 million , 1-6/2007 and profit before taxes was EUR 0.2 1.3 million .",2
"Compagnie de Financement Foncier - Is to issue a benchmark , 10 year covered deal in Euros .",2
The company continued the development of a fully human antibody in its VAP-1 antibody program .,2
The profit after taxes was EUR 57.7 11.1 million .,2
"Westpac Banking Corp - Is to issue a benchmark , 3 year FRN deal in Euros .",2
"`` Because we 're a pension insurance company , we 're required to diversify and not put too much in one asset class .",2
`` Lemminkainen Talo Oy 's Lahti office is a significant logistics and business premises constructor .,2
`` Marimekko aims to expand its distribution network primarily by increasing the number of concept stores and shop-in-shops .,2
`` Marimekko operates in an industry in which changes in the business climate are reflected in consumer demand .,2
"`` Over the years , the color orange has become synonymous with quality .",2
"`` The enterprise value of the Fray Bentos pulp mill and Forestal Oriental totals approximately euro1 .6 billion , '' UPM said .",2
`` The new unit is a major investment in the Finnish media scene .,2
`` These developments partly reflect the government 's higher activity in the field of dividend policy . '',2
"`` This agreement is a direct result of LCC 's strategy and plan that was announced earlier this year , '' said Dean Douglas , LCC 's chief executive officer .",2
`` This could be us .,2
`` We are selling an information systems development business to the Finns .,2
"`` We have a group of 120 volunteers made up of Digicel employees who will manage the distribution ... Over the next week , they will distribute the 19,000 tents to more than 150 organizations , '' Digicel Haiti CEO Maarten Boute said .",2
"`` We have come out with a decision which is based on our preliminary economic , operational and environmental findings , '' Karvinen said .",2
1 April 2011 - Finnish machinery rental company Ramirent Oyj HEL : RMR1V said today it has acquired the assets of sector player Stavebni Doprava a Mechanizace SDM in the Czech Republic for an undisclosed sum .,2
18 March 2010 A leakage in the gypsum pond was detected today at the Talvivaara mine .,0
7 March 2011 - Finnish IT company Digia Oyj HEL : DIG1V announced today an agreement with mobile-phone major Nokia Oyj HEL : NOK1V to acquire the commercial licensing and service business related to Nokia 's Qt technology .,1
"8,600 m , and at the time of investment it is fully leased to several tenants .",2
A filter is used to pre-process packets to determine if they need to be further processed by the processor of the network device .,2
A profit is still on target .,1
A spokeswoman for the Italian fashion house declined comment on the settlement .,2
"A total EUR73 .7 m will be provided as secured senior three-year debt from the syndicate , involving Pohjola Bank HEL : POH1S , the Finnish arm of Nordea Bank AB STO : NDA , and Sampo Bank HEL : SAMAS .",2
A total of 140 jobs will be reduced at the Raahe Steel Works .,0
"A total of 15,000 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed between 17 and 23 March 2006 exercising the A-B-C options based on the company 's stock option plan 1999 .",2
"A total six of the polled analysts rated M-real -- two gave `` buy '' - `` accumulate '' , three gave `` hold '' and only one gave `` sell '' .",2
ABN : 59 087 901 620 now represent 5.10 % of the voting rights and share capital of Citycon Oyj .,2
"According to Finnish Aktia Bank 's Managing Director Jussi Laitinen , the bank 's aim is to triple the number of its customers in Finland in the next five years .",1
"According to Finnish financial services group Sampo 's CEO , Bj+¦rn Wahlroos , Danish Danske Bank 's acquisition of Sampo Bank for EUR 4bn was the largest cash deal in Finland 's economic history .",2
"According to Finnish L+Ænnen Tehtaat 's CEO Matti Karppinen , now that L+Ænnen Tehtaat has sold the majority of its feed and grain business , it will quickly start to look for acquisitions .",2
"According to Finnish Scanfil 's founder and chairman of the board , Jorma J. Takanen , the company has to look for growth abroad .",2
"Finnish property investment company Citycon will expand and refurbish +_kersberga shopping center in Stockholm , in Sweden .",2
"After non-recurring items of EUR 177mn , profit amounted to EUR 20mn .",2
"After the acquisition , Basware 's preliminary pro forma net sales for 2005 amount to EUR 52.6 mn , and preliminary pro forma operating profit amounts to EUR 7.1 mn .",2
"After the sale , Outokumpu 's share of the technology unit will be reduced to some 12-20 percent .",2
"After the transaction , Danske Bank becomes an equal player with Nordic bank group Nordea in the Nordic countries .",2
"Ahlstrom , headquartered in Helsinki , Finland , is a global company involved in the development , manufacture and marketing of high performance fibre-based materials .",2
"Ahlstrom , headquartered in Helsinki , Finland , is a global leader in the development , manufacture and marketing of high performance fibre-based materials .",2
"Ahlstrom Corporation Anne Pirila Director , Financial communications Distribution : Helsinki Stock Exchange Main media Ahlstrom in brief Ahlstrom is a leader in the development , manufacture and marketing of high performance fiber-based materials .",2
"Ahlstrom Corporation Seppo Parvi , CFO Distribution : Main media www.ahlstrom.com Ahlstrom in brief Ahlstrom is a global leader in the development , manufacture and marketing of high performance nonwovens and specialty papers .",2
"Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT 7.2.2007 at 10.30 A total of 56,955 new shares of Ahlstrom Corporation have been subscribed with option rights under the company 's stock option programs I 2001 and II 2001 .",2
"Aldata Solution , a global company engaged in supplier to consumer business process optimization , has announced the details of its Dollars for Dinosaurs program .",2
"Aldata Solution Oyj Thomas Hoyer CFO More information : Aldata Solution Oyj , Thomas Hoyer , CFO , tel. +358 45 670 0491 Aldata in brief Aldata Solution is one of the global leaders in supply chain software for retail , wholesale and logistics companies .",2
"ALEXANDRIA , Va. , March 20 -- Patrik Flykt and Timo Alakoski , both of Helsinki , Finland , and Tapio Suihko and Nadarajah Asokan , both of Espoo , Finland , have developed a method of mobility support of Internet-type protocol traffic in a communication system .",2
"ALEXANDRIA , Va. , Nov. 19 -- Erkki Aho , Elimaki , Finland , has developed a method and apparatus in conjunction with a shoe press .",2
"ALEXANDRIA , Va. , Nov. 5 -- Risto Kontturi of Rajamaki , Finland , and Jari Ylinen of Hyvinkaa , Finland , have developed an automated transportation system with a user-controlled transport selection .",2
All depends on financing .,2
Almost two thirds of Olvi 's net sales come from outside Finland .,2
"Also , CBA is to issue a benchmark , 10 year fixed rate deal in Euros .",2
Amanda Capital has investments in 22 private equity funds and in over 200 unquoted companies mainly in Europe .,2
"Among other industrial stocks , Metso added 0.53 pct to 40.04 eur , Wartsila B was down 0.77 pct at 47.87 eur and Rautaruukki K was 1.08 pct lower at 37.56 eur .",2
"Among paper issues , Stora Enso R was little changed -- up 0.08 pct at 12.03 eur , UPM-Kymmene was 0.48 pct higher at 18.77 eur and M-real B added 0.50 pct to 3.99 eur .",2
An Android app will be coming soon .,2
An Apple spokeswoman said the company declined to comment .,2
Analysts surveyed by Thomson Financial expected revenue of $ 69 million for the quarter .,2
Around 250 of these reductions will be implemented through pension arrangements .,2
Around 50 percent of the world 's ro-ro fleet is over 25 years old and needs to be scrapped for environmental reasons .,2
As a consequence of the merger the number of administration personnel at the factories will be reduced by six .,2
"As a result , the number of personnel in Finland will be reduced by 158 .",2
As a result some 20 persons will no longer be needed .,0
"As much biomass will be used as can be sourced locally , with the rest of the plant 's fuel needs met by peat .",2
"As part of the transaction , the +_+Ænekoski paper mill remained in M-real 's ownership and continued Galerie Art production for Sappi under a long-term contract .",2
"ASPO Plc STOCK EXCHANGE ANNOUNCEMENT May 4 , 2006 at 10:00 a.m. An increase in the share capital of Aspo Plc totaling EUR 1,125.60 was registered today .",1
Aspo 's Group structure and business operations are developed persistently without any predefined schedules .,2
"Aspocomp Group , headquartered in Helsinki , Finland , develops interconnection solutions for the electronics industry .",2
"Based in Helsinki , Finland , Ramirent has branches in 13 Nordic , central and Eastern European countries .",2
"Based on the 2005 calendar year the combined company had EUR15 .8 bn in pro forma annual revenues and is expected to start operations with 60,000 employees .",2
"BAVARIA Industriekapital AG 's 2006 revenues were EUR 333 million , with an EBITDA of EUR 51 million .",2
"Biohit said that it will reduce the number of leased personnel by 10 , and lay off 10 of its own personnel .",0
BM4 middle layer headbox will be equipped with a dilution control system .,2
Boomerang Boats had net sales of EUR 4.1 mn and it made an operating profit of EUR 0.4 mn in 2006 .,2
"By the end of 2006 , the number of joint branch offices will total 170 .",2
Cameco typically prices sales contracts using a 40:60 ratio of fixed prices and spot prices .,2
"CapMan , the Stockholm-headquartered private equity firm , has held a first close on its second private equity real estate fund as it continues its push into the property sector .",2
Cargotec 's business areas also include the container handling solutions business area Kalmar and the marine cargo handling and offshore load handling solutions business area MacGREGOR .,2
"Cargotec 's sales totalled EUR 3.4 billion in 2008 and it employs approximately 11,000 people .",2
Cargotec will also move Hallberg-Ivarsson 's service and installation business under the same roof with its service center for Kalmar and MacGregor solutions in Gothenburg .,2
"Citigroup , Inc NYSE : C , Deutsche Bank NYSE : DB and Pohjola Bank are lead managers for the sale .",2
Coffee will be served starting at 14:30 EET as well as after the event .,2
Combined net sales in 2006 were $ 27 million and EBITDA was $ 13.7 million .,2
"Combined with the Basware Enterprise Purchase to Pay portfolio , it provides a high level of automation for procurement and invoice workflows .",2
"Commenting on the deal , Shane Lennon , SVP of Marketing & Product Development at GyPSii said : ?",2
"Comparable net sales are expected to increase more than 10 % in 2008 , in line with group target .",1
"Componenta has production lines for similar-sized products at Karkkila in Finland , at Weert in the Netherlands and at Orhangazi in Turkey , and these had a combined output of approximately 100,000 tonnes and net sales of EUR 135 million in 2007 .",2
Componenta will also offer a five-year subordinated loan for subscription by the public .,2
CS Cabot 's main consumers on the Czech and Slovak market are tires producers Barum Continental and Matador Continental .,2
Curators have divided their material into eight themes .,2
"Currently , 95 % of Trainers House 's revenues are attributed to the Finnish market .",2
"Currently , the company uses eight similar reach stackers and four empty container handlers by Konecranes .",2
Currently Alfred A Palmberg is putting the finishing touches to one of Finland 's biggest ever re-plumbing and bathroom refurbishment projects also in the district of Vuosaari .,2
"Currently Glaston employs approximately 1,500 persons .",2
"Currently it operates a fleet of eight carriers , as well as nine pushers and barges .",2
Customers include hotels and restaurants as well as wholesalers and some retailers .,2
"Customers wave cards in front of the reader to make payments , similar to `` touch and go '' cards used in transport systems .",2
Deliveries will start in the second half of 2007 and the start-up of the mill is scheduled for 2008 .,2
Delivery is expected to take place later this month .,2
"Deutsche Beteiligungs , as well as a private equity fund it manages , first bought 75 % of MCE in a secondary buyout from White Plains , N.Y. , financial investor Andlinger & Co. in 2007 .",2
Earnings per share EPS in 2005 amounted to a loss of EUR1 .26 .,2
Earnings per share EPS in the first quarter amounted to a loss of EUR0 .20 .,2
"Economic development in China is no longer taking place only on the East coast and in the Shanghai area , Vauramo says .",2
"Eero Katajavuori , currently Group Vice President , Human Resources , will take a year-long sabbatical starting from October 1 , 2010 .",2
Elcoteq expects its net sales for the last quarter of 2010 to be on the level of the third quarter .,2
"Elcoteq 's global service offering covers the entire lifecycle of products , from product development to after-market services .",2
"ENP Newswire - 22 March 2011 Release date - 21032011 - A total of 13,000 Talvivaara Mining Company Plc 's new shares were subscribed for during the period between 1 January 2011 and 28 February 2011 under the company 's stock option rights 2007A .",2
"EQ Bank forecasts Olvi 's net sales at EUR 67mn in the second quarter of 2009 , and operating profit at EUR 6.4 mn .",2
"Established in 1989 , CapMan manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EURO 3 billion $ 4 billion in total capital .",2
EUR 152.4 mn of this was net interest income .,2
"Exel 's board of directors will propose a dividend of 0.2 euro $ 0.3 per share for 2006 at the annual general meeting on April 19 , 2007 .",2
Financing of the project will come mainly from China .,2
Finnish component supplier Componenta Corporation OMX Helsinki : CTH1V said on Monday 16 June that it is changing its pricing cycle due to the increase of raw material prices .,2
Finnish construction company YIT HEL : YTY1V said it had agreed to take over German facility engineering and facility systems firm Caverion for EUR73m USD90 .3 m .,2
Finnish fibers and plastics producer Suominen Corporation OMX Helsinki : SUY1V reported on Wednesday 22 October an operating loss of EUR0 .8 m on net sales of EUR55 .2 m for the third quarter of 2008 .,2
"Finnish Neste Oil that was previously on the list , has fallen off the list completely .",2
Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V said on Wednesday 17 September that it will invest EUR6m in its sensor wafer business during 2009 .,2
"Finnish silicon wafers maker Okmetic Oyj said on September 17 , 2008 that it will invest a total of 15 mln euro $ 21.3 mln in its sensor wafer business .",2
Finnish sports equipment company Amer Sports said it has decided to lay off 370 workers from its Salomon division in France .,0
"Fiskars is also engaged in the global supply of marine and energy equipment solutions and services through its associated company , Wartsila Corporation .",2
"Fiskars R , founded in 1649 , is one of the oldest companies in the world and is the largest manufacturer of lightweight stainless steel scissors in the U.S. .",2
"FL Group 's private equity division manages all operating companies , including Icelandair Group , FL Travel Group , Bluebird and Sterling .",2
"Following the acquisitions , Panostaja will establish a new business unit which will focus on heat treatment of metals .",2
"Following the demerger , the vice president of the group 's pharmaceutical trade in Finland , Jukka Niemi , will be appointed managing director of Oriola in addition to his current responsibilities .",2
"Following the divestment , Fiskars 's Outdoor unit will comprise the brands Gerber , Silva and Buster , and will focus on multi-tools , knives , compasses , mobile lighting , pedometers , and aluminium boats .",2
"Following the issue , the number of shares in the Swedish company will grow by 9 % .",2
"Following the transaction , Tulikivi restructured its operations into the Soapstone Fireplaces Business , Natural Stone Product Business and Ceramic Products Business units .",2
"For 2009 , net profit was EUR 3 million and the company paid a dividend of EUR 1.30 apiece .",2
"For 2009 , net profit was EUR3m and the company paid a dividend of EUR1 .30 apiece .",2
Fortum is now considering taking part in nuclear energy projects outside of Finland .,2
"From 2003 on , the emphasis of Kyro 's strategy has been on Glaston 's growth .",2
"Garmin fell 4.5 percent to $ 34.53 at 1:33 p.m. in New York , while Google slid 0.7 percent at $ 576.50 .",2
GE is building the facility with wind power developer Invenergy Wind LLC .,2
"Glaston , headquartered in Tampere , Finland , is a growing and international glass technology company .",2
Group net sales in the third quarter of 2007 totaled EUR 142.3 mn and operating profit EUR 4.3 mn .,2
"GS Engineering will install the valves at a liquefied natural gas LNG plant it has built for UAE LNG extraction and gas plants operator GASCO in Ruwais , UAE .",2
"GUANGDONG , October 26 , SinoCast -- Nokia Telecommunications Dongguan branch entered into a letter of intent to open a Nokia Class in Qingyuan Polytechnic , Qingyuan City of Guangdong Province .",2
"He joins Technopolis from KONE where he has held various positions within the Group , most recently as Director of Service Business and Business Development for KONE s Middle Eastern operations .",2
High winds also toppled three semi-trailers on I-15 north of Barstow .,2
HK Ruokatalo 's target is to know the consumers .,2
"Honkarakenne 's customer in this project is one of the biggest real estate companies in Kazakhstan , according to the company .",2
"However , the production is almost entirely very labor intensive and based on small investments only .",2
"In 2006 , the company intends to invest significantly in expanding its distribution and maintenance network .",1
"In 2007 , Etteplan had turnover of EUR125 .2 m.",2
"In 2007 , the Group 's net sales stood at EUR 42 million and it had about 1,445 employees .",2
In 2007 Etteplan reported a turnover of EUR125 .2 m.,2
"In 2008 , AVC Systemhaus had net sales of EUR 10 million USD 7.1 m .",2
In 2008 Stockmann earned 3.398 million lats in profit on 48.012 million lats in turnover .,2
"In 2010 , Sanoma Magazines expects net sales to be at the 2009 level .",2
"In addition , the company is considering the start of production in Russia .",2
"In addition , the company will reduce a maximum of ten jobs .",0
"In addition , the Kazakh delegation will visit Finland 's SITRA investment fund , Honkarakenne Ltd and Nokia headquarters to study TeliaSonera Ltd JSC 's activities .",2
"In addition to its stake in MegaFon , Telecominvest currently owns 100 % of shares in Web Plus and St. Petersburg Payphones , 51 % in telecom equipment producer Peter-Servis and a number of other minor assets .",2
"In addition to Russia , we now seek additional growth in Ukraine .",1
"In addition to software development , the new design unit will provide for mechanical engineering and electronics design .",2
"In addition to verification of an identity and digital signatures , new state-approved Mobile ID enables to cast votes in elections as well .",2
"In April 2010 , Olvi 's range of ciders will expand with a strawberry-rhubarb and an apple-pear cider in green bottles with a new shape .",2
"In April-June 2008 , Scanfil 's net sales totalled EUR 58.7 mn and operating profit EUR 6.6 mn .",2
"In banking , Sampo A was unchanged at 14.24 eur and Nordea rose 0.42 pct to 9.51 eur .",1
"In Finland , Alma Media will focus on quality and developing chain operations .",2
"In Finland , the five largest brands control 90 % of the beer market .",2
in Finland Finnish pharmaceutical company Orion Corporation OMX Helsinki : ORNAV said on Wednesday 7 January that it has concluded its personnel negotiations in Finland and will reduce the number of personnel by 205 .,0
In July it and Quadriga Capital sold their Lewa GmbH pump-making business to Japan 's Nikkiso Co. .,2
"In November , the Finnish government decreased its ownership in the company further to 31.1 percent from 38 percent .",2
In Sweden the agreement covers data communication services as well .,2
"In the automobile space , Maruti is the most searched brand in cars .",2
"In the autumn , it plans to expand service to St. Petersburg and Moscow and launch service to Yekaterinburg , Russia , flying there three times a week .",1
